Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,20,0,1,0,0,0,13,8,0,0,0,0,2
shoot2FGM,10,0,0,0,0,0,3,8,0,0,0,0,2
shoot2FTA,11,0,0,0,0,0,6,2,0,0,0,0,3
shoot2FTM,7,0,0,0,0,0,5,2,0,0,0,0,1
shoot2TO,0,0,0,0,0,0,3,0,0,0,0,0,0
shoot3FGA,7,0,3,0,0,0,4,3,0,9,0,0,0
shoot3FGM,3,0,0,0,0,0,2,0,0,4,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,0,0,0,0,1,0,0
pass2FGA,6,0,0,0,0,0,1,7,0,0,0,0,0
pass2FGM,4,0,0,0,0,0,1,5,0,0,0,0,0
pass2FTA,0,0,0,0,0,0,0,2,0,0,0,0,0
pass2FTM,0,0,0,0,0,0,0,2,0,0,0,0,0
pass2TO,1,1,0,0,0,0,0,2,0,0,0,0,0
pass3FGA,3,0,0,2,2,0,7,9,4,0,0,0,0
pass3FGM,0,0,0,1,0,0,1,4,1,0,0,0,0
pass3FTA,0,0,0,0,0,0,3,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,1,0,0,0,0,0,0
pass3TO,0,0,0,0,0,0,0,1,0,0,0,0,0
