,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.71,18.4,3,100.0,1.5,15.4,100.0,0,N/A,2,100.0,2.0,25.0,100.0,0,N/A,2,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,5.3,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,16.7,0.0,0,N/A,2,0.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.15,34.2,1,58.3,0.91,42.3,50.0,7,71.4,3,0.0,2.5,16.7,100.0,1,100.0,1,100.0
TRANSITION,1.0,5.3,0,50.0,2.0,3.8,100.0,1,100.0,0,N/A,0.0,8.3,0.0,0,N/A,1,0.0
Attacking Closeouts,1.78,23.7,1,75.0,1.4,19.2,75.0,2,100.0,2,50.0,2.25,33.3,75.0,0,N/A,4,75.0
Catch & Shoot,1.5,5.3,0,50.0,1.5,7.7,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,2.6,0,0.0,0.0,3.8,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.6,4.9,0,100.0,1.6,7.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,2.6,0,100.0,2.0,3.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.36,38,13.2,63.6,1.23,68.4,63.6,13,76.9,9,44.4,1.67,31.6,63.6,1,100.0,10,60.0
