,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.03,22.8,4,50.0,1.09,26.0,47.1,11,63.6,6,16.7,0.8,14.7,66.7,3,66.7,0,N/A
PNR Screener,1.29,5.9,2,80.0,1.0,4.7,66.7,3,66.7,0,N/A,1.67,8.8,100.0,1,100.0,1,100.0
DHO Ball Handler,0.61,4.1,0,25.0,1.0,3.5,33.3,0,N/A,3,33.3,0.0,5.5,0.0,0,N/A,1,0.0
DHO Screener,0.61,4.1,1,33.3,0.0,2.2,N/A,0,N/A,0,N/A,1.0,8.8,33.3,0,N/A,3,33.3
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.78,26.0,2,32.0,0.74,25.3,27.8,14,35.7,4,0.0,0.85,27.8,42.9,4,50.0,3,33.3
TRANSITION,1.2,13.3,3,75.0,1.4,9.3,71.4,5,100.0,2,0.0,1.0,23.5,80.0,4,100.0,1,0.0
Attacking Closeouts,1.27,6.6,2,80.0,1.36,6.9,75.0,3,100.0,1,0.0,1.0,5.9,100.0,1,100.0,0,N/A
Catch & Shoot,1.8,8.4,0,60.0,1.8,11.8,60.0,0,N/A,10,60.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,1.7,0,0.0,0.0,2.4,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.09,5.4,1,60.0,1.29,6.4,60.0,5,60.0,0,N/A,0.0,2.9,N/A,0,N/A,0,N/A
Off. Rebounds,1.74,2.4,0,50.0,1.06,2.2,0.0,1,0.0,0,N/A,3.0,2.9,100.0,0,N/A,1,100.0
TOTAL,1.05,119,12.6,50.5,1.09,71.4,47.1,42,59.5,28,28.6,0.96,28.6,60.9,13,76.9,10,40.0
