,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.45,38.2,0,64.3,1.69,34.2,75.0,6,83.3,2,50.0,1.21,43.2,50.0,5,60.0,1,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.01,35.9,0,43.8,0.94,28.6,42.9,7,42.9,0,N/A,1.06,45.0,44.4,4,75.0,5,20.0
TRANSITION,1.81,5.9,0,100.0,1.7,6.8,N/A,0,N/A,0,N/A,2.0,4.8,100.0,1,100.0,0,N/A
Attacking Closeouts,1.0,4.3,0,50.0,2.0,3.8,100.0,1,100.0,0,N/A,0.0,4.8,0.0,0,N/A,1,0.0
Catch & Shoot,1.8,10.6,0,60.0,1.8,19.2,60.0,0,N/A,5,60.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,2.1,0,0.0,0.0,3.8,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,3.0,2.1,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,4.8,100.0,0,N/A,1,100.0
Off. Rebounds,2.0,2.1,0,100.0,2.0,3.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.34,47,0.0,56.1,1.46,55.3,60.9,16,62.5,7,57.1,1.21,44.7,50.0,10,70.0,8,25.0
