,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,2.2,0,0.0,0.0,2.5,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.62,21.4,2,0.0,0.0,12.5,0.0,0,N/A,3,0.0,1.29,92.8,0.0,0,N/A,2,0.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,2.2,0,0.0,0.0,2.5,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,1.06,4.2,0,0.0,1.06,4.7,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.29,15.6,0,14.3,0.0,15.0,0.0,2,0.0,4,0.0,2.0,20.0,100.0,1,100.0,0,N/A
Catch & Shoot,0.86,31.1,0,28.6,0.86,35.0,28.6,0,N/A,14,28.6,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.0,8.9,0,50.0,1.0,10.0,50.0,4,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.5,8.9,0,75.0,1.5,10.0,75.0,4,75.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.5,8.9,0,25.0,0.5,10.0,25.0,4,25.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.73,45,4.4,26.8,0.64,88.9,26.3,14,42.9,24,16.7,1.42,11.1,33.3,1,100.0,2,0.0
