,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.96,40.0,4,48.0,0.95,29.9,42.9,14,42.9,0,N/A,0.97,65.6,54.5,6,66.7,5,40.0
PNR Screener,0.0,1.3,0,0.0,0.0,1.8,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.05,42.7,2,46.7,0.88,48.8,40.0,22,40.9,3,33.3,1.83,27.3,80.0,1,100.0,4,75.0
TRANSITION,1.0,2.6,1,100.0,0.0,1.8,N/A,0,N/A,0,N/A,2.0,4.5,100.0,1,100.0,0,N/A
Attacking Closeouts,1.0,2.6,0,50.0,1.0,3.6,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,2.5,2.6,0,100.0,2.5,3.6,100.0,1,100.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.81,4.3,0,100.0,2.05,4.4,100.0,2,100.0,0,N/A,1.14,4.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.08,5.5,0,100.0,2.08,7.7,100.0,3,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.12,78,9.0,53.0,1.07,71.8,49.0,45,48.9,4,50.0,1.25,28.2,64.7,8,75.0,9,55.6
