,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.07,14.9,14,57.0,1.05,10.8,55.6,39,61.5,6,16.7,1.09,23.0,58.5,21,81.0,20,35.0
PNR Screener,1.13,3.6,3,57.1,1.48,3.2,69.2,8,87.5,5,40.0,0.6,4.3,37.5,6,50.0,2,0.0
DHO Ball Handler,1.02,5.5,5,44.8,0.9,5.0,42.1,13,38.5,6,50.0,1.19,6.5,50.0,6,50.0,4,50.0
DHO Screener,1.3,4.1,1,50.0,1.85,2.0,71.4,4,75.0,3,66.7,1.04,8.4,41.2,10,40.0,7,42.9
DBL Ball Handler,0.0,0.4,0,0.0,0.0,0.2,0.0,0,N/A,1,0.0,0.0,0.9,0.0,1,0.0,1,0.0
DBL Screener,0.67,0.4,0,33.3,0.0,0.4,0.0,1,0.0,1,0.0,2.0,0.4,100.0,1,100.0,0,N/A
ISOLATION,0.99,22.3,21,49.6,0.88,21.8,46.2,69,49.3,9,22.2,1.21,23.2,56.1,17,94.1,24,29.2
TRANSITION,1.16,14.1,6,49.3,1.16,11.9,51.3,32,59.4,7,14.3,1.16,18.4,47.2,14,64.3,22,36.4
Attacking Closeouts,1.35,6.2,1,62.9,1.16,6.1,56.5,19,57.9,4,50.0,1.71,6.3,75.0,5,100.0,7,57.1
Catch & Shoot,1.1,12.4,2,37.3,1.12,18.0,36.6,0,N/A,82,36.6,0.67,1.3,100.0,1,100.0,0,N/A
Off Ball Screens,0.89,2.6,1,47.1,0.92,2.8,46.2,12,50.0,1,0.0,0.8,2.2,50.0,2,100.0,2,0.0
Cutting,1.47,9.5,2,73.6,1.42,12.7,73.9,46,73.9,0,N/A,1.86,3.0,71.4,3,66.7,4,75.0
Off. Rebounds,1.3,4.1,0,58.3,1.28,5.0,57.9,19,57.9,0,N/A,1.4,2.2,60.0,2,100.0,3,33.3
TOTAL,1.13,695,8.1,51.9,1.12,66.8,50.9,262,58.8,125,34.4,1.16,33.2,54.1,89,73.0,96,36.5
