Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,3,2,0,0,0,0,17,5,5,0,1,5,3
shoot2FGM,1,1,0,0,0,0,11,5,2,0,0,4,2
shoot2FTA,4,0,0,0,0,0,10,6,5,0,0,1,8
shoot2FTM,4,0,0,0,0,0,10,5,4,0,0,1,5
shoot2TO,1,0,0,0,0,0,2,1,3,0,0,0,0
shoot3FGA,3,1,0,0,0,1,11,1,1,16,1,0,0
shoot3FGM,1,0,0,0,0,1,0,0,1,3,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,0,0,0,0,0,0,0
pass2FGA,1,1,0,0,0,0,1,3,2,0,1,1,0
pass2FGM,1,0,0,0,0,0,1,3,1,0,1,0,0
pass2FTA,0,2,0,0,0,0,0,2,0,0,0,0,0
pass2FTM,0,1,0,0,0,0,0,2,0,0,0,0,0
pass2TO,1,0,0,0,0,0,1,1,0,0,0,0,0
pass3FGA,1,0,1,0,1,0,3,2,2,0,1,1,2
pass3FGM,0,0,0,0,1,0,1,0,0,0,0,0,1
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,1,0,0,0,0,0,0,1,0,0,0,0,1
