Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,17,5,0,0,0,0,15,5,4,0,0,4,4
shoot2FGM,9,2,0,0,0,0,7,4,2,0,0,3,3
shoot2FTA,4,1,0,0,0,0,2,0,2,0,0,3,3
shoot2FTM,3,0,0,0,0,0,2,0,2,0,0,2,3
shoot2TO,1,1,0,0,0,0,0,1,0,0,0,0,0
shoot3FGA,5,1,2,1,0,0,3,4,0,11,2,0,0
shoot3FGM,3,0,0,0,0,0,1,3,0,8,1,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,1,0,0,1,0,0,0
pass2FGA,6,0,1,0,0,0,3,2,0,0,0,2,0
pass2FGM,3,0,0,0,0,0,3,2,0,0,0,1,0
pass2FTA,1,0,0,0,0,0,1,0,0,0,0,2,0
pass2FTM,0,0,0,0,0,0,1,0,0,0,0,1,0
pass2TO,3,1,1,0,0,0,1,0,0,0,1,0,0
pass3FGA,4,1,1,2,0,0,5,4,2,1,0,0,1
pass3FGM,1,1,0,0,0,0,4,4,2,1,0,0,0
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,0,0,0,0,0,0,0,0,0,0,0,0,0
