,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.6,6.0,2,37.5,0.86,6.2,60.0,5,60.0,0,N/A,0.0,5.5,0.0,1,0.0,2,0.0
PNR Screener,1.4,10.7,3,78.6,1.56,9.7,87.5,6,100.0,2,50.0,1.14,12.7,66.7,5,80.0,1,0.0
DHO Ball Handler,0.0,1.2,0,0.0,0.0,1.8,0.0,2,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.43,14.3,0,52.6,1.91,10.3,75.0,4,100.0,4,50.0,0.97,22.4,36.4,7,42.9,4,25.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,2.0,0.6,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,1.8,100.0,1,100.0,0,N/A
ISOLATION,1.15,41.5,9,60.0,0.91,45.2,51.2,39,53.8,2,0.0,1.82,33.9,85.7,8,100.0,6,66.7
TRANSITION,1.18,8.1,0,60.0,1.81,5.9,100.0,4,100.0,0,N/A,0.58,12.5,33.3,3,66.7,3,0.0
Attacking Closeouts,1.95,3.4,0,100.0,1.92,3.2,100.0,1,100.0,0,N/A,2.0,3.6,100.0,2,100.0,0,N/A
Catch & Shoot,2.25,2.4,0,75.0,2.25,3.6,75.0,0,N/A,4,75.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.57,4.2,0,28.6,0.5,3.6,25.0,4,25.0,0,N/A,0.67,5.5,33.3,1,100.0,2,0.0
Cutting,1.37,5.2,0,57.1,1.37,7.8,57.1,7,57.1,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.43,3.4,0,100.0,2.13,3.4,100.0,2,100.0,0,N/A,3.0,3.6,100.0,0,N/A,2,100.0
TOTAL,1.26,167,8.4,59.7,1.25,67.1,60.5,74,62.2,12,50.0,1.29,32.9,58.3,28,75.0,20,35.0
