,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.95,14.1,3,53.3,1.0,10.0,57.1,6,50.0,1,100.0,0.91,22.5,50.0,4,75.0,4,25.0
PNR Screener,1.33,2.2,1,100.0,1.0,2.2,100.0,1,100.0,0,N/A,2.0,2.3,100.0,1,100.0,0,N/A
DHO Ball Handler,0.86,7.0,2,33.3,0.0,5.6,0.0,2,0.0,1,0.0,1.85,9.8,66.7,1,100.0,2,50.0
DHO Screener,1.09,5.5,0,33.3,1.85,4.8,66.7,1,100.0,2,50.0,0.0,6.8,0.0,2,0.0,1,0.0
DBL Ball Handler,0.0,0.7,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,2.3,0.0,0,N/A,1,0.0
DBL Screener,0.0,0.7,0,0.0,0.0,1.1,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.19,21.9,3,54.5,1.08,23.6,52.9,14,64.3,3,0.0,1.46,18.6,60.0,2,100.0,3,33.3
TRANSITION,1.78,14.2,0,75.0,1.52,10.2,71.4,7,71.4,0,N/A,2.02,22.5,77.8,4,75.0,5,80.0
Attacking Closeouts,1.42,7.4,0,55.6,0.87,7.6,33.3,4,50.0,2,0.0,2.67,6.8,100.0,1,100.0,2,100.0
Catch & Shoot,1.73,12.9,0,56.2,1.73,19.2,56.2,0,N/A,16,56.2,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,3.7,1,0.0,0.0,3.3,0.0,2,0.0,1,0.0,0.0,4.5,0.0,0,N/A,1,0.0
Cutting,1.23,7.3,1,71.4,1.23,10.8,71.4,7,71.4,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.25,3.0,0,100.0,2.0,2.2,100.0,2,100.0,0,N/A,2.5,4.5,100.0,1,100.0,1,100.0
TOTAL,1.27,134,8.2,56.0,1.19,67.2,53.4,46,60.9,27,40.7,1.45,32.8,61.1,16,75.0,20,50.0
