,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
ISOLATION,1.0,22.2,1,100.0,1.0,22.2,100.0,1,100.0,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
TRANSITION,0.0,22.2,1,0.0,0.0,22.2,0.0,1,0.0,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
Attacking Closeouts,1.14,9.8,0,N/A,1.14,9.8,N/A,0,N/A,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,22.2,0,0.0,0.0,22.2,0.0,0,N/A,2,0.0,N/A,N/A,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
Cutting,2.05,27.1,0,100.0,2.05,27.1,100.0,2,100.0,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,N/A,N/A,0,N/A,0,N/A
TOTAL,0.86,9,22.2,50.0,0.86,100.0,50.0,4,75.0,2,0.0,nan,0.0,nan,0,nan,0,nan
