,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,2.8,1,N/A,0.0,3.3,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.19,16.3,0,40.0,1.5,6.7,50.0,0,N/A,2,50.0,1.03,64.7,33.3,1,0.0,2,50.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,3.0,8.3,0,100.0,3.0,10.0,100.0,0,N/A,3,100.0,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,0.0,2.8,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,16.7,0.0,1,0.0,0,N/A
Attacking Closeouts,1.84,28.7,0,88.9,1.8,27.7,85.7,3,100.0,4,75.0,2.0,33.3,100.0,2,100.0,0,N/A
Catch & Shoot,1.5,16.7,0,50.0,1.5,20.0,50.0,0,N/A,6,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.67,25.0,3,50.0,0.67,30.0,50.0,3,100.0,3,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,2.8,0,0.0,0.0,3.3,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.34,36,11.1,61.3,1.39,83.3,64.0,7,85.7,18,55.6,1.16,16.7,50.0,4,50.0,2,50.0
